
2024-07-17 13:21:36,0.00
2024-07-17 13:21:36,0.00
2024-07-17 13:21:37,0.00
2024-07-17 13:21:37,-0.03
2024-07-17 13:21:38,-0.01
2024-07-17 13:21:38,-0.01
2024-07-17 13:21:39,-0.05
2024-07-17 13:21:39,-0.02
2024-07-17 13:21:40,-0.32
2024-07-17 13:21:40,-2.58
2024-07-17 13:21:41,-2.21
2024-07-17 13:21:41,-2.19
2024-07-17 13:21:41,-2.19
2024-07-17 13:21:42,-2.88
2024-07-17 13:21:42,0.00
2024-07-17 13:21:43,0.00
2024-07-17 13:21:43,0.00
2024-07-17 13:21:44,-0.77
2024-07-17 13:21:44,0.05
2024-07-17 13:21:45,0.22
2024-07-17 13:21:45,0.77
2024-07-17 13:21:46,0.01
2024-07-17 13:21:46,0.46
2024-07-17 13:21:47,1.62
2024-07-17 13:21:47,2.61
2024-07-17 13:21:48,1.62
2024-07-17 13:21:48,2.34
2024-07-17 13:21:49,2.50
2024-07-17 13:21:49,0.00
2024-07-17 13:21:50,0.00
2024-07-17 13:21:50,0.96
2024-07-17 13:21:51,-0.16
2024-07-17 13:21:51,-0.46
2024-07-17 13:21:52,-1.79
2024-07-17 13:21:52,-0.74
2024-07-17 13:21:53,-0.36
2024-07-17 13:21:53,-0.76
2024-07-17 13:21:54,-1.39
2024-07-17 13:21:54,-1.44
2024-07-17 13:21:55,-2.13
2024-07-17 13:21:55,0.00
2024-07-17 13:21:56,0.00
2024-07-17 13:21:56,0.00
2024-07-17 13:21:57,0.00
2024-07-17 13:21:57,0.00
2024-07-17 13:21:58,0.00
2024-07-17 13:21:58,0.00
2024-07-17 13:21:59,0.00
2024-07-17 13:21:59,0.00
2024-07-17 13:22:00,0.00
2024-07-17 13:22:00,-0.59
2024-07-17 13:22:01,-0.13
2024-07-17 13:22:01,-1.66
2024-07-17 13:22:02,-1.69
2024-07-17 13:22:02,-1.89
2024-07-17 13:22:03,-2.44
2024-07-17 13:22:04,-2.53
2024-07-17 13:22:04,-2.44
2024-07-17 13:22:05,0.00
2024-07-17 13:22:05,0.00
2024-07-17 13:22:05,0.00
2024-07-17 13:22:06,0.00
2024-07-17 13:22:07,0.00
2024-07-17 13:22:07,0.00
2024-07-17 13:22:08,0.00
2024-07-17 13:22:08,0.00
2024-07-17 13:22:09,0.00
2024-07-17 13:22:09,0.00
2024-07-17 13:22:10,0.52
2024-07-17 13:22:10,-1.11
2024-07-17 13:22:11,-1.08
2024-07-17 13:22:11,-1.96
2024-07-17 13:22:12,-1.59
2024-07-17 13:22:12,-2.70
2024-07-17 13:22:13,-2.51
2024-07-17 13:22:13,-2.68
2024-07-17 13:22:14,0.00
2024-07-17 13:22:14,0.00
2024-07-17 13:22:15,0.00
2024-07-17 13:22:15,0.00
2024-07-17 13:22:16,0.00
2024-07-17 13:22:16,0.00
2024-07-17 13:22:17,0.00
2024-07-17 13:22:17,0.00
2024-07-17 13:22:18,0.00
2024-07-17 13:22:18,0.00
2024-07-17 13:22:19,-0.87
2024-07-17 13:22:19,-1.00
2024-07-17 13:22:20,-1.70
2024-07-17 13:22:20,-1.41
2024-07-17 13:22:21,-2.49
2024-07-17 13:22:21,-2.19
2024-07-17 13:22:22,-2.85
2024-07-17 13:22:22,-2.72
2024-07-17 13:22:23,-2.88
2024-07-17 13:22:23,-3.63
2024-07-17 13:22:24,0.00
2024-07-17 13:22:24,0.00
2024-07-17 13:22:25,0.00
2024-07-17 13:22:25,0.00
2024-07-17 13:22:26,0.00
2024-07-17 13:22:26,0.00
2024-07-17 13:22:27,0.00
2024-07-17 13:22:27,0.00
2024-07-17 13:22:28,0.00
2024-07-17 13:22:28,0.00
2024-07-17 13:22:29,0.00
2024-07-17 13:22:29,0.00
2024-07-17 13:22:30,0.00
2024-07-17 13:22:30,0.00
2024-07-17 13:22:31,0.00
2024-07-17 13:22:31,0.00
2024-07-17 13:22:32,0.00
2024-07-17 13:22:32,0.00
2024-07-17 13:22:33,0.00
2024-07-17 13:22:33,0.00
2024-07-17 13:22:34,0.00
2024-07-17 13:22:34,0.00
2024-07-17 13:22:35,0.00
2024-07-17 13:22:35,0.00
2024-07-17 13:22:36,0.00
2024-07-17 13:22:36,0.00
2024-07-17 13:22:37,0.00
2024-07-17 13:22:37,0.00
2024-07-17 13:22:38,0.00
2024-07-17 13:22:38,0.00
2024-07-17 13:22:39,0.02
2024-07-17 13:22:39,-0.07
2024-07-17 13:22:40,-0.03
2024-07-17 13:22:40,-0.01
2024-07-17 13:22:41,-0.01
2024-07-17 13:22:41,-0.08
2024-07-17 13:22:42,-0.10
2024-07-17 13:22:42,-1.02
2024-07-17 13:22:43,-2.02
2024-07-17 13:22:43,-1.67
2024-07-17 13:22:44,-2.94
2024-07-17 13:22:44,-1.70
2024-07-17 13:22:45,-3.27
2024-07-17 13:22:45,-2.71
2024-07-17 13:22:46,-2.75
2024-07-17 13:22:46,0.00
2024-07-17 13:22:47,0.00
2024-07-17 13:22:47,0.00
2024-07-17 13:22:48,-0.92
2024-07-17 13:22:48,1.58
2024-07-17 13:22:49,1.49
2024-07-17 13:22:49,0.54
2024-07-17 13:22:50,2.50
2024-07-17 13:22:50,2.06
2024-07-17 13:22:51,1.87
2024-07-17 13:22:51,2.43
2024-07-17 13:22:52,2.04
2024-07-17 13:22:52,2.42
2024-07-17 13:22:53,2.36
2024-07-17 13:22:53,2.65
2024-07-17 13:22:54,2.68
2024-07-17 13:22:54,0.00
2024-07-17 13:22:55,0.00
2024-07-17 13:22:55,0.00
2024-07-17 13:22:56,0.00
2024-07-17 13:22:56,0.00
2024-07-17 13:22:57,0.00
2024-07-17 13:22:57,0.00
2024-07-17 13:22:58,-0.73
2024-07-17 13:22:58,-0.39
2024-07-17 13:22:59,-1.12
2024-07-17 13:22:59,-1.93
2024-07-17 13:23:00,-0.31
2024-07-17 13:23:00,-0.06
2024-07-17 13:23:01,-0.46
2024-07-17 13:23:01,-1.96
2024-07-17 13:23:02,-2.23
2024-07-17 13:23:02,-2.21
2024-07-17 13:23:03,-2.44
2024-07-17 13:23:03,-2.80
2024-07-17 13:23:04,-2.84
2024-07-17 13:23:04,-2.89
2024-07-17 13:23:05,-3.29
2024-07-17 13:23:05,-2.82
2024-07-17 13:23:06,-3.04
2024-07-17 13:23:06,-3.57
2024-07-17 13:23:07,-3.14
2024-07-17 13:23:07,-2.99
2024-07-17 13:23:08,-3.53
2024-07-17 13:23:08,0.00
2024-07-17 13:23:09,0.00
2024-07-17 13:23:09,0.00
2024-07-17 13:23:10,0.00
2024-07-17 13:23:10,0.00
2024-07-17 13:23:11,0.00
2024-07-17 13:44:24,0.00
2024-07-17 13:44:25,0.00
2024-07-17 13:44:25,0.00
2024-07-17 13:44:26,0.00
2024-07-17 13:44:26,0.00
2024-07-17 13:44:27,0.00
2024-07-17 13:44:27,-0.02
2024-07-17 13:44:28,-0.02
2024-07-17 13:44:28,-0.08
2024-07-17 13:44:29,-0.10
2024-07-17 13:44:29,-2.22
2024-07-17 13:44:30,-3.17
2024-07-17 13:44:30,-4.01
2024-07-17 13:44:31,-3.34
2024-07-17 13:44:31,-5.08
2024-07-17 13:44:32,0.00
2024-07-17 13:44:32,0.00
2024-07-17 13:44:33,0.00
2024-07-17 13:44:33,-1.49
2024-07-17 13:44:34,1.88
2024-07-17 13:44:34,2.82
2024-07-17 13:44:35,1.96
2024-07-17 13:44:35,4.01
2024-07-17 13:44:36,3.37
2024-07-17 13:44:36,3.73
2024-07-17 13:44:37,4.04
2024-07-17 13:44:37,4.27
2024-07-17 13:44:38,4.40
2024-07-17 13:44:38,3.92
2024-07-17 13:44:39,4.66
2024-07-17 13:44:39,3.82
2024-07-17 13:44:40,4.29
2024-07-17 13:44:40,4.32
2024-07-17 13:44:41,4.66
2024-07-17 13:44:41,5.32
2024-07-17 13:44:42,3.71
2024-07-17 13:44:42,5.41
2024-07-17 13:44:43,4.71
2024-07-17 13:44:43,4.75
2024-07-17 13:44:44,0.10
2024-07-17 13:44:44,0.00
2024-07-17 13:44:45,0.24
2024-07-17 13:44:45,-0.52
2024-07-17 13:44:46,-1.02
2024-07-17 13:44:46,-2.65
2024-07-17 13:44:47,-2.98
2024-07-17 13:44:47,-0.60
2024-07-17 13:44:48,-1.39
2024-07-17 13:44:48,-3.10
2024-07-17 13:44:49,-2.91
2024-07-17 13:44:49,3.76
2024-07-17 13:44:50,2.30
2024-07-17 13:44:50,2.59
2024-07-17 13:44:51,3.38
2024-07-17 13:44:51,4.03
2024-07-17 13:44:52,3.36
2024-07-17 13:44:52,0.00
2024-07-17 13:44:53,0.35
2024-07-17 13:44:53,-1.50
2024-07-17 13:44:54,-2.61
2024-07-17 13:44:54,-3.46
2024-07-17 13:44:55,-2.63
2024-07-17 13:44:55,-4.74
2024-07-17 13:44:56,0.00
2024-07-17 13:44:56,0.00
2024-07-17 13:44:57,0.00
2024-07-17 13:44:57,0.00
2024-07-17 13:44:58,0.00
2024-07-17 13:44:58,0.00
2024-07-17 13:44:59,0.00
2024-07-17 13:44:59,0.00
2024-07-17 13:45:00,0.00
2024-07-17 13:45:00,0.00
2024-07-17 13:45:01,0.00
